#------------------------------------------------- WARNING --------------------------------------------
# 
# The data you have obtained from this automated Natural Resource Conservation Service 
# database are subject to revision regardless of indicated Quality Assurance level. 
# Data are released on condition that neither the NRCS nor the United States Government 
# may be held liable for any damages resulting from its use. 
# 
# Help and Tutorials: http://www.wcc.nrcs.usda.gov/report_generator/report_generator_landing.htm
# 
# Support Contact: nrcsprod@midatl.service-now.com
# 
#------------------------------------------------------------------------------------------------------
# 
# Reporting Frequency: Daily
# Date Range: 2014-10-14 to 2018-09-21
#
# Data for the following site(s) are contained in this file:
#
#	SCAN 2192: Eagle Lake, CA
# 
# Data items provided in this file:
#
# Element Name                   Value Type  Function Type  Function Duration  Base Data  Measurement Units    Sensor Depth  Element Code  Description                                              
# Air Temperature Maximum        Value       None           Day                N/A        Degrees fahrenheit   N/A           TMAX          Maximum air temperature - sub-hourly sampling frequency  
# Air Temperature Minimum        Value       None           Day                N/A        Degrees fahrenheit   N/A           TMIN          Minimum air temperature - sub-hourly sampling frequency  
# Precipitation Increment        Value       None           Day                N/A        Inches               N/A           PRCP          Total precipitation                                      
# Relative Humidity              Value       Mean           Day                Hourly     Percent              N/A           RHUM          Relative humidity                                        
# Wind Speed Maximum             Value       Max            Day                Hourly     Miles/hour           N/A           WSPDX         Maximum wind speed                                       
# Wind Speed Average             Value       Mean           Day                Hourly     Miles/hour           N/A           WSPDV         Average wind speed                                       
# Solar Radiation Average        Value       Mean           Day                Hourly     Watts/meter squared  N/A           SRADV         Average solar radiation                                  
# Solar Radiation/langley Total  Value       None           Day                N/A        Langleys             N/A           LRADT         Total solar radiation                                    
# Vapor Pressure - Partial       Value       Mean           Day                Hourly     Inches hg            N/A           PVPV          Partial vapor pressure                                   
# Vapor Pressure - Saturated     Value       Mean           Day                Hourly     Inches hg            N/A           SVPV          Saturated vapor pressure                                 
# Soil Moisture Percent          Value       Mean           Day                Hourly     Percent              -2            SMS           Percent volumetric soil moisture                         
# Soil Moisture Percent          Value       Mean           Day                Hourly     Percent              -4            SMS           Percent volumetric soil moisture                         
# Soil Moisture Percent          Value       Mean           Day                Hourly     Percent              -8            SMS           Percent volumetric soil moisture                         
# Soil Moisture Percent          Value       Mean           Day                Hourly     Percent              -20           SMS           Percent volumetric soil moisture                         
# Soil Moisture Percent          Value       Mean           Day                Hourly     Percent              -40           SMS           Percent volumetric soil moisture                         
# Soil Temperature Observed      Value       Mean           Day                Hourly     Degrees fahrenheit   -2            STO           Observed soil temperature                                
# Soil Temperature Observed      Value       Mean           Day                Hourly     Degrees fahrenheit   -4            STO           Observed soil temperature                                
# Soil Temperature Observed      Value       Mean           Day                Hourly     Degrees fahrenheit   -8            STO           Observed soil temperature                                
# Soil Temperature Observed      Value       Mean           Day                Hourly     Degrees fahrenheit   -20           STO           Observed soil temperature                                
# Soil Temperature Observed      Value       Mean           Day                Hourly     Degrees fahrenheit   -40           STO           Observed soil temperature                                
# 
# Quality Control flags included:
#
# Flag    Name                Description
#  V      Valid               Validated Data
#  N      No Profile          No profile for automated validation
#  E      Edit                Edit, minor adjustment for sensor noise
#  B      Back Estimate       Regression-based estimate for homogenizing collocated Snow Course and Snow Pillow data sets
#  K      Estimate            Estimate
#  X      External Estimate   External estimate
#  S      Suspect             Suspect data
# 
# Quality Assurance flags included:
#
# Flag    Name                Description
#  U      Unknown             Unknown
#  R      Raw                 No Human Review
#  P      Provisional         Preliminary Human Review
#  A      Approved            Processing and Final Review Completed
# 
#------------------------------------------------------------------------------------------------------
# 
# Eagle Lake (2192) 
# California  SCAN Site - 5134 ft
# Reporting Frequency: Daily; Date Range: 2014-10-14 to 2018-09-21
#
# As of: Sep 21, 2018 12:52:19 PM GMT-08:00
#
Date,Station Id,Air Temperature Maximum (degF),Air Temperature Minimum (degF),Precipitation Increment (in),Relative Humidity (pct) Mean of Hourly Values,Wind Speed Maximum (mph) Max of Hourly Values,Wind Speed Average (mph) Mean of Hourly Values,Solar Radiation Average (watt/m2) Mean of Hourly Values,Solar Radiation/langley Total (langley),Vapor Pressure - Partial (inch_Hg) Mean of Hourly Values,Vapor Pressure - Saturated (inch_Hg) Mean of Hourly Values,Soil Moisture Percent -2in (pct) Mean of Hourly Values,Soil Moisture Percent -4in (pct) Mean of Hourly Values,Soil Moisture Percent -8in (pct) Mean of Hourly Values,Soil Moisture Percent -20in (pct) Mean of Hourly Values,Soil Moisture Percent -40in (pct) Mean of Hourly Values,Soil Temperature Observed -2in (degF) Mean of Hourly Values,Soil Temperature Observed -4in (degF) Mean of Hourly Values,Soil Temperature Observed -8in (degF) Mean of Hourly Values,Soil Temperature Observed -20in (degF) Mean of Hourly Values,Soil Temperature Observed -40in (degF) Mean of Hourly Values
2015-02-16,2192,54,23,0.00,70,9.5,0.8,103.58,211.50,0.13,0.23,11.0,7.5,6.0,4.0,6.8,40,41,39,39,40
2015-02-17,2192,60,25,0.00,72,6.5,0.5,103.75,211.90,0.16,0.26,11.0,7.4,5.9,4.1,6.7,41,42,38,39,40
2015-02-18,2192,63,25,0.00,67,4.6,0.4,103.92,212.20,0.15,0.29,10.9,7.4,5.8,4.1,6.8,41,42,39,38,39
2015-02-19,2192,61,26,0.00,66,3.6,0.4,90.39,184.60,0.14,0.27,10.9,7.2,5.7,4.0,6.7,41,42,39,39,39
2015-02-20,2192,52,26,0.00,61,6.9,0.5,100.58,205.40,0.12,0.24,10.7,7.2,5.5,4.0,6.7,40,41,39,39,39
2015-02-21,2192,51,24,0.00,59,10.9,1.4,103.72,211.80,0.11,0.21,10.6,7.1,5.4,3.9,6.6,39,40,38,38,39
2015-02-22,2192,39,23,0.00,48,10.7,2.6,97.00,198.10,0.08,0.17,10.3,7.0,5.3,3.6,6.5,37,39,37,38,39
2015-02-23,2192,41,18,0.00,27,11.4,1.7,108.58,221.70,0.04,0.16,9.7,6.4,4.9,3.7,6.6,35,37,35,37,39
2015-02-24,2192,54,17,0.00,41,7.2,0.7,106.97,218.40,0.07,0.21,9.9,6.1,4.5,3.9,6.6,35,37,35,36,39
2015-02-25,2192,55,21,0.00,54,8.1,0.6,93.29,190.50,0.11,0.24,9.5,6.2,4.7,3.9,6.5,37,37,34,36,39
2015-02-26,2192,49,26,0.00,62,5.4,0.6,113.70,232.20,0.13,0.23,9.1,6.2,4.7,3.8,6.5,40,39,35,36,38
2015-02-27,2192,45,26,0.13,84,7.4,0.5,85.00,173.60,0.16,0.20,10.0,6.9,4.8,3.9,6.4,39,40,36,36,38
2015-02-28,2192,37,28,0.08,82,10.4,1.5,87.43,178.50,0.14,0.18,11.0,7.7,5.8,4.0,6.4,40,40,37,36,38
2015-03-01,2192,44,23,0.01,70,8.9,1.0,117.43,239.80,0.12,0.18,10.6,7.8,6.2,3.7,6.4,40,41,37,37,38
2015-03-02,2192,42,21,0.00,78,7.2,0.7,117.55,240.00,0.13,0.18,10.3,7.4,6.0,3.8,6.5,40,41,37,37,38
2015-03-03,2192,42,22,0.00,58,7.4,0.9,112.72,230.20,0.10,0.19,10.4,7.5,6.1,3.7,6.4,40,41,38,37,39
2015-03-04,2192,46,17,0.00,62,9.3,0.9,111.48,227.60,0.09,0.18,10.1,7.1,5.8,3.7,6.4,38,39,37,37,39
2015-03-05,2192,55,18,0.00,60,8.7,1.0,113.02,230.80,0.10,0.23,9.9,7.0,5.4,3.9,6.4,38,39,36,37,39
2015-03-06,2192,57,21,0.00,59,11.3,0.8,109.31,223.20,0.11,0.24,9.6,7.0,5.4,3.8,6.4,40,40,37,37,39
2015-03-07,2192,61,22,0.00,59,6.7,0.7,110.26,225.20,0.11,0.27,9.5,7.0,5.3,3.8,6.4,41,41,37,37,38
2015-03-08,2192,64,24,0.00,57,7.2,0.5,108.78,222.20,0.12,0.30,9.4,6.9,5.2,3.8,6.4,42,42,38,37,38
2015-03-09,2192,64,24,0.00,54,9.1,0.8,107.92,220.40,0.11,0.30,9.3,6.8,5.0,3.8,6.3,43,43,39,38,39
2015-03-10,2192,61,25,0.00,54,7.4,0.7,94.06,192.10,0.13,0.30,9.3,6.6,4.9,3.8,6.2,44,43,39,38,39
2015-03-11,2192,47,40,0.00,74,6.2,0.8,48.95,100.00,0.21,0.28,9.4,6.6,4.9,3.8,6.3,47,46,41,39,39
2015-03-12,2192,56,30,0.00,72,8.6,0.9,106.90,218.30,0.19,0.29,9.4,6.5,4.8,3.9,6.2,49,48,42,40,39
2015-03-13,2192,63,33,0.00,57,11.0,1.3,119.99,245.00,0.18,0.36,9.2,6.5,4.7,3.9,6.3,50,49,43,41,40
2015-03-14,2192,62,44,0.00,44,7.0,1.1,62.58,127.80,0.17,0.41,9.2,6.4,4.7,3.9,6.2,53,51,46,42,40
2015-03-15,2192,66,38,0.00,42,14.9,2.2,117.16,239.20,0.16,0.42,9.1,6.3,4.7,3.8,6.3,55,53,47,43,41
2015-03-16,2192,60,34,0.02,71,8.4,1.0,98.14,200.40,0.19,0.30,8.8,6.1,4.4,3.9,6.2,52,51,47,44,41
2015-03-17,2192,58,32,0.00,69,5.2,0.8,126.33,258.00,0.19,0.30,8.8,6.0,4.2,4.0,6.1,51,51,47,44,42
2015-03-18,2192,57,27,0.00,60,7.2,0.8,116.14,237.20,0.14,0.28,8.5,5.9,4.2,3.8,6.2,49,49,46,44,42
2015-03-19,2192,62,24,0.00,61,10.7,0.8,127.79,261.00,0.14,0.31,8.4,5.8,4.4,3.8,6.1,48,48,45,44,42
2015-03-20,2192,58,28,0.00,62,6.2,0.7,80.98,165.40,0.15,0.29,8.2,5.6,4.4,3.8,6.1,48,48,45,44,42
2015-03-21,2192,60,32,0.00,52,5.3,1.2,126.04,257.40,0.14,0.33,8.1,5.6,4.3,3.8,6.2,50,50,45,43,43
2015-03-22,2192,51,31,0.18,68,8.5,1.5,83.12,169.70,0.19,0.28,7.9,5.9,4.2,3.7,6.2,51,50,46,44,43
2015-03-23,2192,45,33,0.02,79,8.8,1.8,111.31,227.30,0.17,0.22,8.8,7.6,4.5,3.8,6.1,48,48,46,44,43
2015-03-24,2192,47,31,0.01,82,5.6,1.2,87.00,177.70,0.20,0.24,9.2,7.2,5.0,3.7,6.2,48,49,45,44,43
2015-03-25,2192,57,29,0.00,74,10.0,0.9,139.96,285.80,0.18,0.28,9.2,7.0,5.0,3.7,6.5,51,50,46,44,43
2015-03-26,2192,66,29,0.00,66,10.6,0.9,125.43,256.10,0.19,0.37,9.1,6.7,5.0,3.8,6.5,52,51,47,44,43
2015-03-27,2192,67,32,0.00,63,4.3,0.8,128.91,263.20,0.19,0.38,8.9,6.4,4.9,3.9,6.5,54,53,48,45,43
2015-03-28,2192,62,34,0.00,53,6.4,0.8,135.38,276.40,0.14,0.33,8.7,6.3,4.7,3.9,6.4,53,52,48,46,44
2015-03-29,2192,67,26,0.00,53,6.3,0.6,134.52,274.70,0.13,0.36,8.8,5.8,4.5,4.0,6.4,52,51,47,46,44
2015-03-30,2192,71,31,0.00,54,7.8,0.9,142.83,291.70,0.17,0.39,8.5,5.8,4.4,3.8,6.4,54,53,48,46,44
2015-03-31,2192,57,26,0.00,57,7.0,1.2,146.76,299.70,0.15,0.29,8.2,5.5,4.3,3.8,6.4,53,53,49,46,45
2015-04-01,2192,48,20,0.00,56,10.1,1.0,147.12,300.50,0.10,0.21,7.8,4.9,4.2,3.8,6.2,50,51,48,47,45
2015-04-02,2192,48,26,0.00,51,9.0,1.1,139.42,284.70,0.10,0.22,7.6,4.7,4.2,3.8,6.2,50,51,47,46,45
2015-04-03,2192,58,20,0.00,44,9.3,1.1,150.64,307.60,0.09,0.27,7.2,4.6,4.2,3.7,6.2,50,50,46,45,45
2015-04-04,2192,56,31,0.00,51,5.5,1.3,164.66,336.20,0.12,0.27,6.6,4.5,4.2,3.9,6.1,53,52,48,46,45
2015-04-05,2192,37,26,0.06,86,6.8,1.5,91.87,187.60,0.15,0.17,6.0,4.1,4.2,3.6,6.1,47,50,47,46,45
2015-04-06,2192,43,24,0.02,60,8.2,1.8,151.64,309.70,0.11,0.20,5.7,4.2,4.1,3.8,6.0,47,49,45,45,45
2015-04-07,2192,40,28,0.01,68,8.5,1.4,84.79,173.10,0.13,0.19,5.3,4.0,4.0,3.7,6.0,45,48,45,45,45
2015-04-08,2192,47,26,0.00,66,11.2,1.2,158.14,322.90,0.13,0.21,5.2,3.8,4.0,3.6,6.1,50,50,45,44,45
2015-04-09,2192,57,21,0.00,57,9.4,1.0,166.08,339.10,0.12,0.27,4.4,3.7,4.1,3.7,6.1,51,51,46,45,45
2015-04-10,2192,59,25,0.00,53,5.4,1.1,169.95,347.00,0.13,0.30,2.9,3.3,4.0,3.8,6.1,54,53,47,45,45
2015-04-11,2192,58,33,0.00,57,7.8,1.1,95.05,194.10,0.17,0.31,1.1,3.1,4.1,3.8,6.0,55,54,49,46,45
2015-04-12,2192,64,26,0.00,59,9.2,0.7,171.69,350.60,0.14,0.33,0.2,2.8,3.9,3.6,5.8,57,55,49,47,45
2015-04-13,2192,66,28,0.00,52,6.7,2.0,173.60,354.50,0.14,0.35,0.0,2.6,3.9,3.8,5.9,58,57,50,47,45
2015-04-14,2192,42,25,0.02,55,8.9,1.4,160.84,328.40,0.10,0.20,0.2,2.0,4.0,3.8,5.9,55,56,51,48,46
2015-04-15,2192,53,20,0.00,47,8.0,1.2,193.47,395.00,0.09,0.24,0.8,2.1,3.9,3.8,5.9,54,54,49,48,46
2015-04-16,2192,60,24,0.00,37,9.4,1.1,195.48,399.20,0.09,0.30,0.6,1.9,3.8,3.7,5.9,56,56,50,47,46
2015-04-17,2192,68,26,0.00,43,7.8,0.7,200.57,409.50,0.11,0.38,0.3,1.7,3.8,3.7,5.8,60,57,50,48,46
2015-04-18,2192,71,34,0.00,43,7.2,1.0,202.59,413.70,0.14,0.43,0.3,1.7,3.9,3.8,5.8,64,60,52,49,46
2015-04-19,2192,69,32,0.00,37,8.7,0.9,199.59,407.50,0.11,0.41,0.1,1.6,3.9,3.8,5.9,64,61,54,50,47
2015-04-20,2192,73,31,0.00,41,6.2,0.7,197.61,403.50,0.13,0.45,0.0,1.8,3.8,3.9,5.8,65,62,54,50,47
2015-04-21,2192,66,36,0.00,55,7.3,0.6,87.27,178.20,0.19,0.38,0.0,1.6,3.5,3.6,5.7,59,60,54,51,47
2015-04-22,2192,63,35,0.00,58,9.2,0.8,153.78,314.00,0.19,0.37,0.0,1.5,3.4,3.8,5.6,61,60,53,51,48
2015-04-23,2192,65,30,0.01,54,6.4,0.9,184.09,375.90,0.16,0.37,0.0,1.4,3.4,3.8,5.6,63,61,53,51,48
2015-04-24,2192,53,35,0.11,66,7.8,1.3,122.08,249.30,0.18,0.28,0.0,1.2,3.3,3.7,5.7,60,61,54,51,48
2015-04-25,2192,48,31,0.28,75,8.1,0.9,141.74,289.40,0.17,0.24,0.0,6.8,3.4,4.8,7.8,55,55,52,51,49
2015-04-26,2192,59,28,0.00,56,9.3,1.0,210.61,430.10,0.15,0.31,0.1,6.2,3.5,4.7,8.0,59,57,52,50,49
2015-04-27,2192,66,34,0.00,51,10.5,1.2,217.07,443.20,0.16,0.38,0.6,5.6,3.7,4.7,7.3,63,60,54,51,49
2015-04-28,2192,74,32,0.00,54,4.6,1.1,217.02,443.20,0.19,0.45,0.0,5.1,3.8,4.7,7.0,65,62,56,52,49
2015-04-29,2192,73,38,0.00,53,7.0,0.8,197.42,403.20,0.20,0.45,0.7,4.7,3.8,4.2,6.8,67,64,57,53,49
2015-04-30,2192,68,31,0.00,32,10.9,1.2,225.06,459.60,0.10,0.40,0.2,4.2,3.7,4.6,6.6,66,64,58,54,50
2015-05-01,2192,75,34,0.00,42,7.5,1.0,221.55,452.40,0.15,0.48,0.0,3.6,3.4,4.4,6.5,69,65,58,54,50
2015-05-02,2192,74,36,0.00,49,5.8,1.1,235.96,481.80,0.19,0.48,0.0,3.0,3.4,4.1,6.4,70,67,59,55,51
2015-05-03,2192,73,36,0.00,52,5.4,0.7,206.57,421.80,0.19,0.45,0.0,2.5,3.3,4.5,6.3,71,67,60,55,51
2015-05-04,2192,72,35,0.00,50,6.5,0.8,227.43,464.50,0.18,0.46,0.0,2.3,3.0,4.3,6.3,71,68,60,56,51
2015-05-05,2192,68,36,0.00,47,8.7,0.8,190.85,389.70,0.17,0.41,0.0,2.3,2.7,4.5,6.2,69,67,60,56,52
2015-05-06,2192,59,34,0.00,37,10.0,1.4,231.59,472.90,0.10,0.32,0.0,2.0,2.5,4.4,6.0,69,67,60,56,52
2015-05-07,2192,54,29,0.00,46,13.0,2.4,172.12,351.50,0.12,0.29,0.0,1.8,2.6,4.3,5.9,63,64,59,56,53
2015-05-08,2192,62,34,0.11,69,9.3,1.0,144.09,294.20,0.21,0.32,0.0,1.8,2.5,4.3,5.8,62,63,58,56,53
2015-05-09,2192,67,36,0.00,48,9.1,1.0,239.28,488.60,0.15,0.40,0.6,1.8,2.6,4.3,5.8,64,63,57,55,53
2015-05-10,2192,71,33,0.00,50,5.7,0.7,206.66,422.00,0.18,0.42,1.5,1.9,2.5,4.4,5.9,64,65,59,55,53
2015-05-11,2192,64,40,0.00,50,6.4,1.2,191.45,390.90,0.17,0.39,1.3,1.9,2.5,4.5,5.7,66,66,60,56,53
2015-05-12,2192,48,29,0.07,73,8.8,1.1,161.70,330.20,0.17,0.24,0.5,1.7,2.4,4.3,5.8,57,63,59,56,53
2015-05-13,2192,56,27,0.00,62,9.0,1.2,177.35,362.10,0.15,0.28,0.2,1.6,2.3,4.1,5.6,56,60,56,55,53
2015-05-14,2192,56,29,0.00,58,6.5,1.0,237.12,484.20,0.15,0.29,0.0,1.9,2.2,4.0,5.6,61,63,56,55,53
2015-05-15,2192,47,38,0.03,80,5.8,1.0,51.02,104.20,0.21,0.26,0.0,1.8,2.1,4.1,5.5,54,61,57,55,53
2015-05-16,2192,61,33,0.77,77,6.6,0.8,196.91,402.10,0.21,0.30,0.2,3.4,2.2,4.6,6.9,57,58,55,54,53
2015-05-17,2192,59,36,0.15,84,10.8,0.7,155.63,317.80,0.24,0.30,5.8,7.5,3.2,5.7,8.2,56,58,55,53,53
2015-05-18,2192,55,38,0.42,86,6.9,0.5,147.73,301.70,0.25,0.30,7.7,8.2,5.2,5.6,7.7,57,59,56,54,53
2015-05-19,2192,57,41,0.14,85,7.3,0.6,111.15,227.00,0.26,0.32,8.4,8.4,7.0,5.9,9.1,57,59,56,54,53
2015-05-20,2192,61,41,0.19,86,6.0,0.5,160.03,326.80,0.27,0.33,9.0,9.0,7.5,5.8,8.1,59,61,57,54,53
2015-05-21,2192,61,36,0.71,80,4.1,0.7,163.66,334.20,0.24,0.32,9.4,9.4,7.6,6.0,8.4,57,59,57,55,53
2015-05-22,2192,60,41,0.30,84,6.6,0.6,133.72,273.10,0.28,0.34,10.0,10.2,8.4,6.4,9.6,59,60,56,55,53
2015-05-23,2192,59,41,0.07,78,10.6,0.9,171.85,350.90,0.26,0.35,10.0,9.9,8.0,5.9,8.5,61,62,58,55,53
2015-05-24,2192,68,41,0.00,66,6.2,0.7,259.27,529.40,0.27,0.45,9.8,9.1,7.3,5.4,7.9,65,65,59,56,53
2015-05-25,2192,68,44,0.05,80,9.3,0.7,116.04,236.90,0.31,0.40,9.6,8.6,6.7,5.3,7.4,61,64,61,57,54
2015-05-26,2192,73,40,0.00,63,5.6,0.7,203.75,416.00,0.25,0.48,9.7,8.5,6.4,5.1,7.2,63,63,60,57,54
2015-05-27,2192,73,43,0.00,57,8.8,0.7,244.49,499.30,0.26,0.52,9.7,8.2,6.1,5.0,7.1,69,68,62,57,54
2015-05-28,2192,77,42,0.00,53,5.5,0.6,238.15,486.30,0.25,0.56,9.5,7.8,5.9,4.8,6.9,71,70,64,59,55
2015-05-29,2192,79,44,0.00,55,8.4,0.8,227.15,463.80,0.27,0.61,9.2,7.2,5.4,4.9,6.9,72,71,66,60,55
2015-05-30,2192,79,44,0.00,46,5.2,0.9,230.88,471.50,0.22,0.60,8.9,6.8,5.2,4.9,6.7,72,72,67,61,56
2015-05-31,2192,78,45,0.00,46,10.0,1.4,183.56,374.80,0.22,0.56,8.3,6.0,4.9,5.0,6.6,69,71,66,62,56
2015-06-01,2192,68,43,0.00,47,6.4,1.5,236.52,482.90,0.20,0.45,7.8,5.6,4.7,5.0,6.6,69,70,66,62,57
2015-06-02,2192,69,39,0.00,56,5.4,0.9,234.11,478.10,0.23,0.46,7.4,5.2,4.6,4.7,6.6,70,71,66,62,57
2015-06-03,2192,68,44,0.05,64,6.2,0.7,199.84,408.20,0.25,0.43,6.7,4.9,4.2,4.6,6.6,70,71,66,62,57
2015-06-04,2192,65,44,0.00,62,12.3,1.7,193.23,394.60,0.25,0.43,6.1,4.3,4.1,4.4,6.5,69,70,65,62,58
2015-06-05,2192,71,45,0.08,64,9.6,1.1,178.66,364.90,0.27,0.48,5.2,4.0,4.2,4.6,6.5,69,71,66,62,58
2015-06-06,2192,75,40,0.14,75,11.2,0.7,187.69,383.30,0.32,0.48,4.4,3.5,4.0,4.3,6.4,66,69,65,62,58
2015-06-07,2192,80,45,0.00,58,6.7,0.6,226.01,461.50,0.29,0.63,6.1,3.7,4.0,4.4,6.3,70,71,65,62,58
2015-06-08,2192,85,49,0.00,46,10.3,0.8,280.33,572.50,0.27,0.77,6.1,4.2,3.9,4.5,6.3,76,75,68,62,58
2015-06-09,2192,86,53,0.00,58,7.4,0.8,198.42,405.20,0.35,0.69,4.9,3.6,3.7,4.5,6.3,77,77,71,64,58
2015-06-10,2192,80,56,0.00,60,6.9,0.9,197.37,403.10,0.36,0.65,2.0,3.0,3.4,4.4,6.0,78,77,71,65,59
2015-06-11,2192,83,47,0.00,44,8.7,0.9,282.29,576.40,0.23,0.69,0.2,3.0,3.4,4.5,5.9,79,79,72,65,60
2015-06-12,2192,86,50,0.00,39,7.3,0.9,278.71,569.10,0.23,0.77,0.5,2.6,3.3,4.4,6.0,81,80,73,66,60
2015-06-13,2192,84,49,0.00,44,6.3,0.7,193.68,395.40,0.26,0.73,0.1,2.6,3.1,4.3,5.8,78,79,73,67,61
2015-06-14,2192,87,46,0.00,38,8.2,1.1,281.00,573.80,0.20,0.74,0.0,2.7,2.8,4.1,5.8,80,80,72,67,61
2015-06-15,2192,86,46,0.00,38,5.3,1.0,284.10,580.10,0.20,0.72,0.0,2.5,2.9,4.2,5.8,82,81,73,67,62
2015-06-16,2192,85,47,0.00,40,8.2,0.8,272.26,556.10,0.22,0.70,0.0,2.4,2.8,4.0,5.5,85,82,74,68,62
2015-06-17,2192,87,46,0.00,42,6.1,0.9,268.79,548.90,0.23,0.73,0.0,2.2,2.9,4.0,5.5,85,82,74,68,62
2015-06-18,2192,85,46,0.00,36,4.9,1.2,276.80,565.20,0.19,0.71,0.0,2.2,2.7,3.9,5.6,84,83,74,69,63
2015-06-19,2192,84,44,0.00,34,6.0,1.0,277.46,566.50,0.18,0.68,0.0,2.2,2.6,3.9,5.5,85,83,74,69,63
2015-06-20,2192,86,43,0.00,38,4.8,1.0,261.08,533.20,0.20,0.69,0.0,2.2,2.5,3.8,5.4,83,82,74,69,63
2015-06-21,2192,79,49,0.00,30,7.3,1.4,262.98,537.10,0.15,0.64,0.0,2.0,2.5,3.7,5.3,85,83,75,69,64
2015-06-22,2192,80,41,0.00,36,5.9,0.9,278.35,568.30,0.17,0.62,0.0,2.0,2.5,3.5,5.2,83,82,74,69,64
2015-06-23,2192,85,44,0.00,39,6.6,0.8,275.20,562.00,0.21,0.70,0.0,2.0,2.5,3.2,5.1,85,83,74,69,64
2015-06-24,2192,90,52,0.00,38,5.8,0.7,269.62,550.50,0.25,0.84,0.0,2.0,2.5,3.3,5.1,88,85,75,69,64
2015-06-25,2192,94,54,0.00,35,8.7,0.9,266.99,545.20,0.25,0.96,0.0,2.0,2.6,3.2,4.8,90,87,77,70,64
2015-06-26,2192,95,56,0.00,41,14.8,0.9,257.69,526.20,0.29,0.95,0.0,1.8,2.6,3.2,4.9,91,89,78,71,65
2015-06-27,2192,93,57,0.00,45,5.5,0.9,214.30,437.60,0.33,0.92,0.0,1.8,2.5,3.0,4.9,90,89,79,71,65
2015-06-28,2192,87,58,0.00,43,7.7,0.7,164.44,335.80,0.31,0.81,0.0,1.7,2.6,3.1,4.8,88,87,79,72,65
2015-06-29,2192,92,59,0.00,35,6.1,0.8,269.57,550.50,0.27,0.90,0.0,1.8,2.5,3.0,4.8,92,89,79,72,66
2015-06-30,2192,94,54,0.00,38,4.2,0.7,252.14,514.80,0.28,0.93,0.0,1.7,2.5,3.0,4.8,91,90,80,73,66
2015-07-01,2192,95,56,0.00,42,6.7,0.8,223.18,455.70,0.32,0.95,0.0,1.8,2.5,2.6,4.7,91,90,80,73,66
2015-07-02,2192,95,59,0.00,45,6.3,0.8,243.86,498.00,0.36,0.97,0.0,1.9,2.6,2.5,4.8,93,91,81,73,67
2015-07-03,2192,91,60,0.01,55,8.1,0.7,198.38,405.10,0.41,0.80,0.0,1.8,2.6,2.4,4.9,91,92,81,74,67
2015-07-04,2192,86,53,0.00,55,9.6,1.2,192.33,392.70,0.36,0.78,0.0,1.9,2.5,2.5,4.8,87,88,80,74,67
2015-07-05,2192,86,58,0.00,50,8.5,1.1,242.03,494.30,0.36,0.78,0.0,1.8,2.4,2.3,4.7,90,90,80,74,68
2015-07-06,2192,88,53,0.00,50,8.8,1.0,258.25,527.50,0.33,0.80,0.0,1.9,2.3,2.7,4.7,90,90,81,74,68
2015-07-07,2192,82,53,0.29,69,6.3,0.7,163.88,334.70,0.37,0.60,0.1,2.2,2.4,3.0,4.9,83,86,81,75,68
2015-07-08,2192,78,47,1.26,82,8.0,0.8,181.02,369.70,0.35,0.48,4.8,6.3,2.4,4.8,7.5,72,76,77,74,69
2015-07-09,2192,71,47,0.01,79,8.6,1.0,192.64,393.40,0.34,0.46,8.1,8.2,2.4,5.4,8.0,71,74,73,72,69
2015-07-10,2192,71,50,0.00,72,6.7,0.8,153.72,313.90,0.34,0.49,8.2,7.4,2.4,5.0,7.1,72,74,72,71,69
2015-07-11,2192,74,48,0.00,62,5.6,1.2,262.79,536.60,0.31,0.56,8.3,7.1,2.5,5.1,6.9,77,77,73,70,68
2015-07-12,2192,73,49,0.00,60,5.5,0.9,179.01,365.50,0.30,0.55,8.2,6.5,2.6,4.9,6.6,75,77,74,71,68
2015-07-13,2192,76,44,0.00,57,5.2,0.8,241.30,492.70,0.28,0.58,8.1,6.3,2.7,4.8,6.5,77,78,74,70,68
2015-07-14,2192,79,44,0.00,49,5.9,0.8,241.33,492.80,0.25,0.62,7.9,6.0,2.8,4.8,6.4,79,80,75,71,67
2015-07-15,2192,83,49,0.00,46,5.2,0.6,257.78,526.40,0.27,0.72,7.7,5.8,2.9,4.7,6.1,80,81,76,71,68
2015-07-16,2192,86,53,0.00,41,6.5,0.7,255.31,521.40,0.27,0.78,7.4,5.7,3.0,4.7,6.0,82,82,77,72,68
2015-07-17,2192,86,52,0.00,42,6.6,0.8,234.28,478.40,0.27,0.76,7.2,5.5,3.1,4.7,5.8,82,82,78,73,68
2015-07-18,2192,82,51,0.05,48,7.0,0.9,248.27,507.00,0.28,0.69,6.9,5.3,3.0,4.6,5.7,82,82,78,73,69
2015-07-19,2192,84,53,0.00,42,5.7,0.7,276.37,564.40,0.27,0.76,6.8,5.2,3.0,4.4,5.6,83,83,78,73,69
2015-07-20,2192,88,55,0.00,44,5.3,0.7,254.60,519.90,0.30,0.81,6.3,5.1,3.0,4.5,5.6,84,84,79,74,69
2015-07-21,2192,82,52,0.18,61,10.3,0.9,179.66,366.90,0.36,0.63,6.2,5.5,2.9,4.8,5.5,79,82,79,75,69
2015-07-22,2192,81,49,0.00,52,7.9,1.3,264.72,540.60,0.28,0.68,8.4,7.6,3.0,5.9,5.3,77,78,76,74,70
